866	от	от	ADP	_	_	_	_	_	@lah1929f-words#@lah1929f#3931.941#3932.296
867	тебя	ты	PRON	_	Case=Gen|Number=Sing|Person=2	_	_	_	@lah1929f-words#@lah1929f#3932.296#3932.651
868	будет	быть	VERB	_	Aspect=Imp|Mood=Ind|Number=Sing|Person=3|Tense=Fut|VerbForm=Fin|Voice=Act	_	_	_	@lah1929f-words#@lah1929f#3932.651#3933.006
869	?	?	PUNCT	_	_	_	_	_	@lah1929f-words#@lah1929f#3933.006#3933.37
870	а	а	CCONJ	_	_	_	_	_	@lah1929f-words#@lah1929f#3934.034#3934.324
871	что	что	PRON	_	Case=Nom	_	_	_	@lah1929f-words#@lah1929f#3934.324#3934.614
872	такое	такой	DET	_	Case=Nom|Gender=Neut|Number=Sing	_	_	_	@lah1929f-words#@lah1929f#3934.614#3934.904
873	?	?	PUNCT	_	_	_	_	_	@lah1929f-words#@lah1929f#3934.904#3935.194
874	ну	ну	PART	_	_	_	_	_	@lah1929f-words#@lah1929f#3936.61#3936.895
875	что	что	PRON	_	Case=Nom	_	_	_	@lah1929f-words#@lah1929f#3936.895#3937.18
876	ж	же	PART	_	_	_	_	_	@lah1929f-words#@lah1929f#3937.18#3937.465
877	так	так	ADV	_	Degree=Pos	_	_	_	@lah1929f-words#@lah1929f#3937.465#3937.75
878	хорошо	хорошо	ADV	_	Degree=Pos	_	_	_	@lah1929f-words#@lah1929f#3937.75#3938.035
879	сыграла-то	сыграть	VERB	_	Aspect=Perf|Gender=Fem|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Act	_	_	_	@lah1929f-words#@lah1929f#3938.035#3938.32
880	?	?	PUNCT	_	_	_	_	_	@lah1929f-words#@lah1929f#3938.605#3938.894
